Grid_ID,row,col,lat,lon,Distance_to_Camp_km,Treatment_Status,Land_Frac,Forest_Frac,Tree_Cover_2000_mean,N_forest_px,Cumulative_Pre_Loss_2001_2016,Loss_any_frac_of_forest,Donor_Eligible,Reject_Reason,PreTrend_RMSE,loss_2001,loss_2002,loss_2003,loss_2004,loss_2005,loss_2006,loss_2007,loss_2008,loss_2009,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016
G025_024,25,24,21.9705,92.1205,85.29,donor_candidate,0.998,0.073,3.9,94,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G025_025,25,25,21.9705,92.1295,85.25,donor_candidate,0.998,0.076,4.3,99,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G025_026,25,26,21.9705,92.1385,85.22,donor_candidate,0.998,0.062,3.6,80,0.0625,0.2875,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
G025_027,25,27,21.9705,92.1475,85.2,donor_candidate,0.997,0.127,7.2,165,0.0606,0.2303,1,,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00606,0.0,0.0,0.0,0.0,0.01818,0.03636
G025_028,25,28,21.9705,92.1565,85.19,donor_candidate,1.0,0.173,8.7,224,0.1027,0.3795,1,,0.01958,0.0,0.0,0.0,0.0,0.0,0.00446,0.0,0.0,0.0,0.0,0.0,0.00893,0.00446,0.01339,0.06696,0.00446
G025_029,25,29,21.9705,92.1655,85.2,donor_candidate,1.0,0.296,17.2,383,0.2376,0.5718,0,trend_mismatch,0.02337,0.0,0.0,0.00261,0.00261,0.0,0.05483,0.0,0.0,0.00261,0.01044,0.0,0.01828,0.06527,0.01305,0.02611,0.04178
G025_030,25,30,21.9705,92.1745,85.21,donor_candidate,1.0,0.073,4.0,94,0.0,0.4468,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G025_031,25,31,21.9705,92.1835,85.23,donor_candidate,1.0,0.113,6.2,147,0.0272,0.2381,1,,0.01177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0068,0.0,0.01361,0.0
G025_032,25,32,21.9705,92.1925,85.26,donor_candidate,1.0,0.753,53.4,976,0.0932,0.124,1,,0.01458,0.00102,0.00102,0.0,0.0,0.0,0.00922,0.0,0.0,0.01025,0.0,0.0041,0.01639,0.0,0.0,0.0,0.05123
G025_033,25,33,21.9705,92.2015,85.3,donor_candidate,1.0,0.959,74.5,1243,0.1118,0.1392,0,trend_mismatch,0.02197,0.00805,0.00241,0.0,0.0,0.0,0.00161,0.0,0.0,0.0,0.00402,0.0,0.0,0.0,0.00402,0.00644,0.08528
G025_034,25,34,21.9705,92.2105,85.35,donor_candidate,1.0,0.907,64.7,1176,0.0791,0.3461,1,,0.01096,0.0,0.0,0.0034,0.0102,0.00425,0.00085,0.0,0.0,0.00085,0.01105,0.0119,0.00085,0.0,0.00425,0.00595,0.02551
G025_035,25,35,21.9705,92.2195,85.42,donor_candidate,1.0,0.941,65.3,1220,0.0344,0.1303,1,,0.01208,0.00164,0.0082,0.0041,0.0,0.01721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00328
G025_036,25,36,21.9705,92.2285,85.49,donor_candidate,1.0,0.879,61.3,1139,0.1387,0.1835,1,,0.01823,0.03775,0.00176,0.0079,0.0,0.00176,0.00088,0.00176,0.0,0.00615,0.0,0.00088,0.00088,0.0,0.04741,0.03161,0.0
G025_037,25,37,21.9705,92.2375,85.57,donor_candidate,1.0,0.984,71.0,1275,0.0447,0.0596,1,,0.01055,0.0102,0.00627,0.00314,0.00235,0.00392,0.0,0.00235,0.00784,0.0,0.00157,0.00157,0.0,0.0,0.0,0.0,0.00549
G025_038,25,38,21.9705,92.2465,85.66,donor_candidate,1.0,0.936,64.0,1213,0.0808,0.1805,1,,0.01047,0.0,0.0,0.0066,0.0033,0.02143,0.00082,0.00247,0.01401,0.0,0.00412,0.00247,0.0,0.00082,0.00082,0.01649,0.00742
G025_039,25,39,21.9705,92.2555,85.77,donor_candidate,1.0,0.91,67.5,1180,0.1458,0.2814,1,,0.01808,0.00593,0.0,0.0,0.01356,0.0,0.04407,0.00593,0.00254,0.00085,0.0,0.0,0.00085,0.00932,0.00254,0.05085,0.00932
G025_040,25,40,21.9705,92.2645,85.88,donor_candidate,1.0,0.691,49.7,895,0.0693,0.1877,1,,0.01248,0.0,0.00335,0.00559,0.0,0.0,0.00447,0.00112,0.00112,0.00559,0.00112,0.0,0.00559,0.00112,0.00112,0.00335,0.03575
G025_041,25,41,21.9705,92.2735,86.0,donor_candidate,1.0,0.844,62.1,1094,0.117,0.1947,1,,0.01535,0.00183,0.0,0.0064,0.0,0.0,0.00731,0.0128,0.0064,0.00183,0.0,0.0,0.00183,0.01005,0.0,0.01645,0.0521
G025_042,25,42,21.9705,92.2825,86.13,donor_candidate,1.0,0.892,68.9,1156,0.0631,0.2042,1,,0.01263,0.0,0.0,0.0,0.0,0.00087,0.00087,0.0026,0.0,0.00519,0.0,0.0,0.00519,0.00519,0.02768,0.00173,0.01384
G025_043,25,43,21.9705,92.2915,86.27,donor_candidate,1.0,0.895,71.7,1160,0.0845,0.25,1,,0.01441,0.0,0.00086,0.0,0.0,0.0,0.00086,0.0,0.0,0.0,0.0,0.0,0.00086,0.01724,0.01121,0.01466,0.03879
G026_000,26,0,21.9615,91.9045,88.26,donor_candidate,1.0,0.003,0.2,4,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G026_001,26,1,21.9615,91.9135,87.98,donor_candidate,1.0,0.005,0.3,6,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G026_002,26,2,21.9615,91.9225,87.71,donor_candidate,1.0,0.006,0.4,8,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G026_003,26,3,21.9615,91.9315,87.46,donor_candidate,0.89,0.021,1.3,27,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G026_004,26,4,21.9615,91.9405,87.21,donor_candidate,0.987,0.025,1.8,33,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G026_005,26,5,21.9615,91.9495,86.97,donor_candidate,1.0,0.061,3.2,79,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G026_006,26,6,21.9615,91.9585,86.74,donor_candidate,1.0,0.197,10.8,255,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G026_007,26,7,21.9615,91.9675,86.52,donor_candidate,1.0,0.173,9.3,224,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G026_008,26,8,21.9615,91.9765,86.32,donor_candidate,1.0,0.398,22.7,516,0.1647,0.1996,0,trend_mismatch,0.03572,0.00969,0.00581,0.0,0.0,0.0,0.00388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14535
G026_009,26,9,21.9615,91.9855,86.11,donor_candidate,1.0,0.306,19.3,397,0.1134,0.1134,1,,0.017,0.05793,0.00504,0.01511,0.02267,0.0,0.00252,0.00252,0.0,0.00504,0.0,0.0,0.00252,0.0,0.0,0.0,0.0
G026_010,26,10,21.9615,91.9945,85.92,donor_candidate,1.0,0.419,23.6,543,0.0368,0.0516,1,,0.01227,0.0221,0.0,0.0,0.0,0.00368,0.0,0.00368,0.0,0.0,0.0,0.0,0.00184,0.0,0.0,0.0,0.00552
G026_011,26,11,21.9615,92.0035,85.74,donor_candidate,1.0,0.417,23.9,540,0.0407,0.0444,1,,0.01064,0.0037,0.0,0.0,0.00185,0.00926,0.0,0.0,0.01296,0.0,0.0,0.0,0.01296,0.0,0.0,0.0,0.0
G026_012,26,12,21.9615,92.0125,85.57,donor_candidate,1.0,0.475,31.2,616,0.0227,0.0227,1,,0.01092,0.0,0.0,0.0,0.0,0.00649,0.00162,0.0,0.01461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G026_013,26,13,21.9615,92.0215,85.41,donor_candidate,1.0,0.63,47.7,817,0.1346,0.164,0,trend_mismatch,0.02579,0.0,0.0,0.00857,0.00122,0.0049,0.0049,0.0,0.0,0.0,0.00245,0.01102,0.10159,0.0,0.0,0.0,0.0
G026_014,26,14,21.9615,92.0305,85.26,donor_candidate,1.0,0.386,26.3,500,0.102,0.148,1,,0.01201,0.018,0.0,0.002,0.0,0.0,0.002,0.0,0.022,0.0,0.012,0.004,0.008,0.0,0.034,0.0,0.0
G026_015,26,15,21.9615,92.0395,85.12,donor_candidate,1.0,0.444,27.9,575,0.2783,0.3409,0,trend_mismatch,0.03362,0.02261,0.0,0.00174,0.0,0.0,0.13043,0.0,0.00174,0.01391,0.02783,0.0,0.00696,0.0313,0.04,0.0,0.00174
G026_016,26,16,21.9615,92.0485,84.99,donor_candidate,1.0,0.153,8.6,198,0.1465,0.2677,1,,0.01839,0.0,0.0,0.0,0.0,0.0,0.01515,0.0,0.0,0.0,0.0,0.0,0.02525,0.05051,0.03535,0.01515,0.00505
G026_017,26,17,21.9615,92.0575,84.86,donor_candidate,1.0,0.154,9.0,200,0.03,0.05,1,,0.01211,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.01,0.0
G026_018,26,18,21.9615,92.0665,84.75,donor_candidate,1.0,0.117,6.3,152,0.0921,0.0987,1,,0.01171,0.01316,0.02632,0.0,0.01316,0.0,0.0,0.0,0.0,0.01974,0.0,0.0,0.01974,0.0,0.0,0.0,0.0
G026_019,26,19,21.9615,92.0755,84.65,donor_candidate,0.999,0.212,11.3,275,0.0582,0.1091,1,,0.01426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01455,0.03273,0.01091
G026_020,26,20,21.9615,92.0845,84.56,donor_candidate,0.998,0.229,12.3,297,0.0909,0.2256,1,,0.01739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673,0.0,0.00337,0.0,0.05387,0.02694
G026_021,26,21,21.9615,92.0935,84.48,donor_candidate,0.988,0.188,9.8,243,0.037,0.0658,1,,0.01486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03704,0.0
G026_022,26,22,21.9615,92.1025,84.41,donor_candidate,1.0,0.199,10.5,258,0.1008,0.4225,0,trend_mismatch,0.02523,0.0,0.0,0.0,0.0,0.0,0.0,0.00388,0.0,0.0,0.0,0.0,0.0,0.00388,0.0,0.09302,0.0
G026_023,26,23,21.9615,92.1115,84.35,donor_candidate,1.0,0.026,1.9,34,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G026_024,26,24,21.9615,92.1205,84.3,donor_candidate,1.0,0.108,5.8,140,0.0643,0.1357,1,,0.01035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02143,0.02143,0.0,0.0,0.0,0.01429,0.00714,0.0
G026_025,26,25,21.9615,92.1295,84.26,donor_candidate,1.0,0.066,3.7,86,0.0581,0.2791,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01163,0.04651,0.0
G026_026,26,26,21.9615,92.1385,84.23,donor_candidate,1.0,0.099,5.4,128,0.1562,0.2188,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03906,0.10938,0.00781
G026_027,26,27,21.9615,92.1475,84.21,donor_candidate,1.0,0.19,9.7,246,0.1382,0.3699,0,trend_mismatch,0.02568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00813,0.0,0.0,0.0,0.00407,0.00407,0.0122,0.09756,0.0122
G026_028,26,28,21.9615,92.1565,84.2,donor_candidate,1.0,0.17,9.2,220,0.1636,0.6273,0,trend_mismatch,0.02167,0.0,0.0,0.0,0.00455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818,0.03182,0.05455,0.05455
G026_029,26,29,21.9615,92.1655,84.2,donor_candidate,1.0,0.121,6.2,157,0.0892,0.3758,1,,0.01794,0.0,0.0,0.0,0.0,0.0,0.0,0.01274,0.0,0.0,0.0,0.0,0.00637,0.0,0.00637,0.05732,0.00637
G026_030,26,30,21.9615,92.1745,84.21,donor_candidate,0.999,0.12,6.3,155,0.1161,0.3677,0,trend_mismatch,0.02079,0.0,0.0129,0.0,0.0,0.0,0.0,0.0129,0.0,0.0,0.0,0.0,0.0,0.0129,0.00645,0.07097,0.0
G026_031,26,31,21.9615,92.1835,84.23,donor_candidate,1.0,0.22,12.3,285,0.1439,0.2596,1,,0.01319,0.0,0.01053,0.01754,0.0,0.01754,0.01053,0.01404,0.0,0.00702,0.0,0.0,0.0,0.00702,0.02456,0.02105,0.01404
G026_032,26,32,21.9615,92.1925,84.27,donor_candidate,1.0,0.769,56.1,996,0.3133,0.4739,0,trend_mismatch,0.024,0.07028,0.0,0.0,0.0,0.0251,0.0,0.0,0.01707,0.0261,0.05522,0.05823,0.0492,0.001,0.0,0.0,0.01104
G026_033,26,33,21.9615,92.2015,84.31,donor_candidate,1.0,0.787,54.7,1020,0.35,0.5431,0,trend_mismatch,0.02938,0.00392,0.0,0.0,0.0,0.01373,0.01176,0.00098,0.06471,0.04118,0.01765,0.03824,0.01765,0.0,0.00196,0.02353,0.11471
G026_034,26,34,21.9615,92.2105,84.36,donor_candidate,1.0,0.69,45.2,894,0.1521,0.3848,1,,0.01053,0.02796,0.0,0.0,0.0,0.00447,0.00336,0.00447,0.03244,0.00559,0.02461,0.00671,0.0,0.00112,0.01119,0.0,0.0302
G026_035,26,35,21.9615,92.2195,84.42,donor_candidate,1.0,0.775,52.7,1004,0.1892,0.3257,1,,0.01728,0.00498,0.001,0.00199,0.0,0.01295,0.00896,0.0,0.07669,0.0259,0.05378,0.0,0.0,0.0,0.0,0.0,0.00299
G026_036,26,36,21.9615,92.2285,84.5,donor_candidate,1.0,0.86,60.1,1115,0.1758,0.235,1,,0.01752,0.02691,0.00179,0.00448,0.0,0.00179,0.0,0.01435,0.0,0.01794,0.00987,0.00359,0.03408,0.0,0.05471,0.00628,0.0
G026_037,26,37,21.9615,92.2375,84.58,donor_candidate,1.0,0.949,69.0,1230,0.0455,0.1154,1,,0.01065,0.0122,0.00488,0.0065,0.0,0.00163,0.00163,0.00407,0.00976,0.0,0.00081,0.00407,0.0,0.0,0.0,0.0,0.0
G026_038,26,38,21.9615,92.2465,84.67,donor_candidate,1.0,0.954,69.9,1237,0.0315,0.0396,1,,0.01177,0.0097,0.00081,0.00404,0.00162,0.00485,0.0,0.0,0.0,0.00162,0.0,0.0,0.0,0.0,0.0,0.00889,0.0
G026_039,26,39,21.9615,92.2555,84.78,donor_candidate,1.0,0.894,64.2,1159,0.0673,0.1769,1,,0.01074,0.00431,0.0,0.00777,0.00518,0.0,0.0,0.00086,0.00604,0.00431,0.00086,0.0,0.00173,0.0,0.01208,0.00604,0.01812
G026_040,26,40,21.9615,92.2645,84.89,donor_candidate,1.0,0.946,71.5,1226,0.1297,0.2847,0,trend_mismatch,0.02008,0.0,0.0,0.0,0.0,0.0,0.00082,0.00082,0.00163,0.00245,0.0,0.0,0.0,0.00734,0.01794,0.02773,0.07096
G026_041,26,41,21.9615,92.2735,85.01,donor_candidate,1.0,0.917,69.3,1188,0.0825,0.2576,1,,0.01272,0.00253,0.0,0.00084,0.00084,0.00168,0.00337,0.0,0.00084,0.00337,0.00337,0.0,0.00758,0.00505,0.00673,0.03283,0.01347
G026_042,26,42,21.9615,92.2825,85.15,donor_candidate,1.0,0.979,77.9,1269,0.0418,0.1954,1,,0.01202,0.00158,0.0,0.00158,0.0,0.00079,0.00079,0.00079,0.0,0.00158,0.0,0.0,0.0,0.00315,0.00394,0.0063,0.02128
G026_043,26,43,21.9615,92.2915,85.29,donor_candidate,1.0,0.93,73.7,1205,0.078,0.2996,1,,0.01429,0.00083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00249,0.00996,0.02407,0.00581,0.03485
G027_000,27,0,21.9525,91.9045,87.31,donor_candidate,0.998,0.0,0.1,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_001,27,1,21.9525,91.9135,87.03,donor_candidate,1.0,0.001,0.1,1,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_002,27,2,21.9525,91.9225,86.76,donor_candidate,1.0,0.004,0.3,5,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_003,27,3,21.9525,91.9315,86.5,donor_candidate,1.0,0.002,0.3,2,0.5,0.5,0,forest_absent,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_004,27,4,21.9525,91.9405,86.25,donor_candidate,0.862,0.011,0.8,14,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_005,27,5,21.9525,91.9495,86.01,donor_candidate,1.0,0.053,2.7,69,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_006,27,6,21.9525,91.9585,85.78,donor_candidate,1.0,0.167,9.3,217,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_007,27,7,21.9525,91.9675,85.56,donor_candidate,1.0,0.244,12.3,316,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_008,27,8,21.9525,91.9765,85.34,donor_candidate,1.0,0.33,19.2,428,0.0888,0.1121,0,trend_mismatch,0.02327,0.08879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_009,27,9,21.9525,91.9855,85.14,donor_candidate,1.0,0.41,24.1,531,0.0377,0.0621,1,,0.0105,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.02072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00565
G027_010,27,10,21.9525,91.9945,84.95,donor_candidate,1.0,0.442,27.0,573,0.0244,0.0244,1,,0.01087,0.00698,0.0,0.0,0.0,0.00175,0.0,0.0,0.01571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_011,27,11,21.9525,92.0035,84.77,donor_candidate,1.0,0.433,28.0,561,0.1569,0.1569,1,,0.0178,0.03743,0.0,0.00357,0.00178,0.05348,0.0,0.00891,0.0,0.01248,0.00178,0.0,0.03743,0.0,0.0,0.0,0.0
G027_012,27,12,21.9525,92.0125,84.59,donor_candidate,1.0,0.404,25.7,523,0.0115,0.0115,1,,0.01179,0.0,0.0,0.0,0.0,0.00191,0.0,0.0,0.00191,0.0,0.00191,0.00382,0.00191,0.0,0.0,0.0,0.0
G027_013,27,13,21.9525,92.0215,84.43,donor_candidate,1.0,0.602,45.0,780,0.0679,0.0679,1,,0.01256,0.02051,0.0,0.00128,0.0141,0.02692,0.00128,0.0,0.00128,0.0,0.0,0.0,0.00256,0.0,0.0,0.0,0.0
G027_014,27,14,21.9525,92.0305,84.28,donor_candidate,1.0,0.621,44.1,805,0.041,0.0422,1,,0.0121,0.00621,0.0,0.0,0.00124,0.00497,0.00248,0.0,0.0,0.0,0.0,0.0,0.01988,0.0,0.0,0.00621,0.0
G027_015,27,15,21.9525,92.0395,84.13,donor_candidate,1.0,0.452,28.2,586,0.0563,0.0563,1,,0.01266,0.00341,0.0,0.00171,0.0,0.00341,0.02048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01195,0.01536,0.0
G027_016,27,16,21.9525,92.0485,84.0,donor_candidate,1.0,0.174,9.0,225,0.1822,0.2889,1,,0.01738,0.0,0.00444,0.0,0.00444,0.0,0.02222,0.00444,0.0,0.00889,0.01333,0.0,0.0,0.01778,0.04889,0.03556,0.02222
G027_017,27,17,21.9525,92.0575,83.88,donor_candidate,1.0,0.201,11.2,260,0.0346,0.1192,1,,0.01162,0.01154,0.00769,0.0,0.0,0.0,0.00385,0.0,0.0,0.0,0.00769,0.0,0.0,0.0,0.0,0.00385,0.0
G027_018,27,18,21.9525,92.0665,83.77,donor_candidate,1.0,0.195,10.2,253,0.0198,0.1739,1,,0.01234,0.0,0.00791,0.0,0.0,0.0,0.01186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_019,27,19,21.9525,92.0755,83.66,donor_candidate,1.0,0.186,9.9,241,0.1328,0.473,1,,0.01882,0.0,0.0,0.0,0.0,0.0,0.0,0.00415,0.0,0.01245,0.02075,0.0,0.0,0.0,0.0,0.0249,0.07054
G027_020,27,20,21.9525,92.0845,83.57,donor_candidate,1.0,0.292,15.1,379,0.2084,0.5963,0,trend_mismatch,0.03913,0.0,0.00264,0.0,0.0,0.0,0.0,0.00264,0.00528,0.0,0.0,0.0,0.0,0.01055,0.0,0.02902,0.15831
G027_021,27,21,21.9525,92.0935,83.49,donor_candidate,1.0,0.21,11.0,272,0.0956,0.6618,1,,0.01561,0.00735,0.00735,0.0,0.01103,0.0,0.0,0.0,0.0,0.0,0.00368,0.0,0.00735,0.00735,0.00368,0.04779,0.0
G027_022,27,22,21.9525,92.1025,83.42,donor_candidate,1.0,0.253,14.0,328,0.1189,0.7012,1,,0.01735,0.0,0.0,0.00915,0.01829,0.00915,0.00305,0.0,0.0,0.0,0.0,0.01524,0.00305,0.0,0.0,0.05793,0.00305
G027_023,27,23,21.9525,92.1115,83.36,donor_candidate,1.0,0.114,6.2,148,0.1014,0.2973,1,,0.01934,0.0,0.0,0.0,0.0,0.0,0.02027,0.0,0.00676,0.0,0.00676,0.0,0.0,0.0,0.0,0.06757,0.0
G027_024,27,24,21.9525,92.1205,83.3,donor_candidate,1.0,0.049,2.7,63,0.0,0.0317,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_025,27,25,21.9525,92.1295,83.26,donor_candidate,1.0,0.16,8.5,208,0.0577,0.2019,1,,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04808,0.00962
G027_026,27,26,21.9525,92.1385,83.23,donor_candidate,0.999,0.094,5.1,122,0.0492,0.0492,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04918,0.0
G027_027,27,27,21.9525,92.1475,83.21,donor_candidate,0.995,0.106,5.8,138,0.0,0.0145,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G027_028,27,28,21.9525,92.1565,83.2,donor_candidate,0.998,0.105,5.4,136,0.1618,0.2941,0,trend_mismatch,0.03245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01471,0.01471,0.125,0.00735
G027_029,27,29,21.9525,92.1655,83.21,donor_candidate,0.992,0.176,9.8,228,0.2281,0.4737,0,trend_mismatch,0.03136,0.0,0.0,0.0,0.0,0.0,0.00877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07895,0.07456,0.06579
G027_030,27,30,21.9525,92.1745,83.22,donor_candidate,1.0,0.209,11.3,271,0.2066,0.4982,0,trend_mismatch,0.02742,0.0,0.0,0.00369,0.0,0.0,0.02952,0.0,0.01107,0.01107,0.01476,0.0,0.0,0.01107,0.01476,0.10701,0.00369
G027_031,27,31,21.9525,92.1835,83.24,donor_candidate,1.0,0.19,11.1,246,0.2236,0.4065,0,trend_mismatch,0.02441,0.0,0.0,0.00407,0.0,0.0,0.03659,0.0,0.06911,0.0,0.08943,0.00407,0.0,0.00813,0.00407,0.00813,0.0
G027_032,27,32,21.9525,92.1925,83.27,donor_candidate,1.0,0.489,30.0,634,0.1514,0.347,1,,0.01162,0.02681,0.0,0.0,0.0,0.0,0.0,0.0,0.05205,0.01104,0.0205,0.0,0.02208,0.0,0.00631,0.0,0.01262
G027_033,27,33,21.9525,92.2015,83.31,donor_candidate,1.0,0.666,42.8,863,0.1425,0.5145,1,,0.01273,0.00116,0.0,0.0,0.00232,0.00348,0.00695,0.00463,0.00695,0.0,0.00927,0.02897,0.0,0.03129,0.00463,0.02665,0.01622
G027_034,27,34,21.9525,92.2105,83.37,donor_candidate,1.0,0.554,37.3,718,0.1811,0.3343,0,trend_mismatch,0.02403,0.0,0.00279,0.0,0.00139,0.0,0.01532,0.00139,0.00975,0.0,0.0,0.00418,0.0,0.00975,0.04875,0.00279,0.08496
G027_035,27,35,21.9525,92.2195,83.43,donor_candidate,0.985,0.779,56.6,1010,0.0495,0.4287,1,,0.01614,0.00099,0.00099,0.0,0.0,0.0,0.00099,0.0,0.0,0.0,0.0,0.0,0.0,0.00099,0.04554,0.0,0.0
G027_036,27,36,21.9525,92.2285,83.51,donor_candidate,1.0,0.84,59.9,1088,0.3143,0.4329,0,trend_mismatch,0.02701,0.00368,0.0,0.0,0.00368,0.0,0.0,0.0,0.00643,0.05515,0.09835,0.03401,0.02941,0.0,0.04688,0.0,0.03676
G027_037,27,37,21.9525,92.2375,83.59,donor_candidate,1.0,0.941,66.5,1220,0.0959,0.4459,1,,0.01574,0.05574,0.00328,0.00246,0.00328,0.00574,0.0,0.0,0.00164,0.0,0.01475,0.0,0.0082,0.00082,0.0,0.0,0.0
G027_038,27,38,21.9525,92.2465,83.68,donor_candidate,1.0,0.943,65.4,1222,0.0671,0.1563,1,,0.01178,0.01227,0.0,0.00982,0.00164,0.0,0.0,0.00245,0.00082,0.0,0.0,0.0,0.01309,0.01309,0.00818,0.0,0.00573
G027_039,27,39,21.9525,92.2555,83.79,donor_candidate,1.0,0.849,60.2,1100,0.0618,0.1691,1,,0.01136,0.0,0.0,0.0,0.0,0.0,0.00364,0.0,0.00727,0.00091,0.0,0.00727,0.00091,0.00182,0.00273,0.01,0.02727
